Temperature, WindSpeed, Event
0.673,0.193,0.000
0.673,0.193,0.000
0.662,0.162,0.000
0.662,0.129,0.000
0.662,0.129,0.000
0.652,0.129,0.000
0.662,0.162,0.000
0.662,0.162,0.000
0.662,0.129,0.000
0.662,0.098,0.000
0.682,0.098,0.000
0.693,0.162,0.000
0.693,0.098,0.000
0.704,0.129,0.000
0.725,0.193,0.000
0.734,0.291,0.000
0.734,0.387,0.000
0.744,0.387,0.000
0.734,0.387,0.000
0.714,0.451,0.000
0.704,0.387,0.000
0.693,0.387,0.000
0.673,0.258,0.000
0.673,0.193,0.000
0.673,0.193,0.000
0.673,0.193,0.000
0.662,0.227,0.000
0.662,0.193,0.000
0.662,0.227,0.000
0.660,0.193,0.000
0.662,0.098,0.000
0.662,0.098,0.000
0.673,0.129,0.000
0.673,0.098,0.000
0.682,0.098,0.000
0.682,0.098,0.000
0.704,0.098,0.000
0.713,0.129,0.000
0.725,0.258,0.000
0.744,0.227,0.000
0.744,0.420,0.000
0.744,0.451,0.000
0.734,0.515,0.000
0.734,0.485,0.000
0.725,0.515,0.000
0.704,0.549,0.000
0.693,0.420,0.000
0.682,0.356,0.000
0.673,0.356,0.000
0.673,0.258,0.000
0.662,0.162,0.000
0.662,0.193,0.000
0.662,0.162,0.000
0.652,0.193,0.000
0.660,0.162,0.000
0.662,0.129,0.000
0.660,0.000,0.000
0.673,0.000,0.000
0.682,0.129,0.000
0.704,0.129,0.000
0.704,0.000,0.000
0.725,0.162,0.000
0.737,0.258,0.000
0.744,0.322,0.000
0.753,0.356,0.000
0.753,0.451,0.000
0.744,0.451,0.000
0.744,0.387,0.000
0.725,0.451,0.000
0.704,0.356,0.000
0.682,0.258,0.000
0.682,0.291,0.000
0.682,0.227,0.000
0.673,0.227,0.000
0.682,0.193,0.000
0.673,0.098,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.665,0.098,0.000
0.654,0.000,0.000
0.662,0.000,0.000
0.662,0.098,0.000
0.682,0.000,0.000
0.714,0.000,0.000
0.744,0.000,0.000
0.753,0.258,0.000
0.765,0.387,0.000
0.753,0.387,0.000
0.774,0.420,0.000
0.765,0.485,0.000
0.765,0.451,0.000
0.765,0.515,0.000
0.765,0.485,0.000
0.753,0.356,0.000
0.744,0.258,0.000
0.744,0.098,0.000
0.725,0.129,0.000
0.725,0.098,0.000
0.714,0.129,0.000
0.714,0.000,0.000
0.714,0.098,0.000
0.693,0.098,0.000
0.714,0.000,0.000
0.693,0.000,0.000
0.712,0.098,0.000
0.714,0.129,0.000
0.744,0.000,0.000
0.765,0.000,0.000
0.805,0.098,0.000
0.805,0.258,0.000
0.817,0.193,0.000
0.805,0.322,0.000
0.785,0.485,0.000
0.774,0.451,0.000
0.785,0.451,0.000
0.796,0.485,0.000
0.785,0.451,0.000
0.774,0.258,0.000
0.785,0.162,0.000
0.753,0.193,0.000
0.725,0.227,0.000
0.744,0.162,0.000
0.725,0.098,0.000
0.725,0.000,0.000
0.725,0.098,0.000
0.714,0.000,0.000
0.714,0.000,0.000
0.714,0.098,0.000
0.704,0.129,0.000
0.714,0.000,0.000
0.734,0.162,0.000
0.765,0.193,0.000
0.785,0.098,0.000
0.805,0.227,0.000
0.805,0.291,0.000
0.796,0.291,0.000
0.826,0.451,0.000
0.805,0.451,0.000
0.805,0.420,0.000
0.785,0.387,0.000
0.774,0.420,0.000
0.765,0.356,0.000
0.744,0.291,0.000
0.734,0.162,0.000
0.734,0.000,0.000
0.734,0.162,0.000
0.725,0.162,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.725,0.098,0.000
0.714,0.000,0.000
0.714,0.098,0.000
0.714,0.000,0.000
0.725,0.000,0.000
0.753,0.000,0.000
0.796,0.000,0.000
0.826,0.098,0.000
0.817,0.258,0.000
0.796,0.322,0.000
0.817,0.356,0.000
0.805,0.387,0.000
0.796,0.420,0.000
0.796,0.451,0.000
0.785,0.485,0.000
0.765,0.387,0.000
0.734,0.420,0.000
0.714,0.291,0.000
0.725,0.227,0.000
0.734,0.098,0.000
0.744,0.098,0.000
0.725,0.098,0.000
0.725,0.129,0.000
0.714,0.000,0.000
0.704,0.098,0.000
0.704,0.098,0.000
0.704,0.098,0.000
0.693,0.098,0.000
0.704,0.129,0.000
0.744,0.000,0.000
0.765,0.098,0.000
0.817,0.129,0.000
0.826,0.227,0.000
0.826,0.322,0.000
0.817,0.387,0.000
0.817,0.356,0.000
0.805,0.356,0.000
0.785,0.485,0.000
0.785,0.322,0.000
0.774,0.387,0.000
0.765,0.291,0.000
0.734,0.227,0.000
0.734,0.162,0.000
0.725,0.098,0.000
0.714,0.129,0.000
0.714,0.098,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.707,0.000,0.000
0.704,0.000,0.000
0.707,0.129,0.000
0.704,0.193,0.000
0.704,0.227,0.000
0.727,0.000,0.000
0.744,0.193,0.000
0.785,0.129,0.000
0.805,0.291,0.000
0.805,0.162,0.000
0.836,0.098,0.000
0.805,0.451,0.000
0.796,0.322,0.000
0.817,0.129,0.000
0.785,0.291,0.000
0.765,0.322,0.000
0.734,0.356,0.000
0.714,0.227,0.000
0.713,0.162,0.000
0.714,0.000,0.000
0.734,0.193,0.000
0.714,0.162,0.000
0.714,0.162,0.000
0.704,0.162,0.000
0.704,0.098,0.000
0.698,0.000,0.000
0.704,0.098,0.000
0.704,0.162,0.000
0.714,0.193,0.000
0.714,0.227,0.000
0.725,0.098,0.000
0.734,0.129,0.000
0.765,0.193,0.000
0.766,0.129,0.000
0.753,0.322,0.000
0.765,0.356,0.000
0.765,0.322,0.000
0.744,0.322,0.000
0.744,0.420,0.000
0.725,0.356,0.000
0.704,0.322,0.000
0.693,0.258,0.000
0.693,0.258,0.000
0.682,0.258,0.000
0.679,0.258,0.000
0.693,0.193,0.000
0.693,0.193,0.000
0.682,0.162,0.000
0.682,0.129,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.682,0.129,0.000
0.682,0.098,0.000
0.693,0.000,0.000
0.714,0.129,0.000
0.714,0.227,0.000
0.732,0.258,0.000
0.744,0.322,0.000
0.753,0.356,0.000
0.765,0.420,0.000
0.744,0.356,0.000
0.734,0.420,0.000
0.725,0.356,0.000
0.714,0.322,0.000
0.707,0.387,0.000
0.702,0.291,0.000
0.682,0.227,0.000
0.679,0.258,0.000
0.682,0.258,0.000
0.682,0.193,0.000
0.682,0.000,0.000
0.682,0.098,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.693,0.129,0.000
0.704,0.162,0.000
0.704,0.193,0.000
0.714,0.162,0.000
0.714,0.162,0.000
0.725,0.129,0.000
0.744,0.098,0.000
0.753,0.322,0.000
0.756,0.356,0.000
0.765,0.258,0.000
0.765,0.387,0.000
0.765,0.387,0.000
0.744,0.387,0.000
0.725,0.420,0.000
0.714,0.387,0.000
0.704,0.356,0.000
0.693,0.258,0.000
0.693,0.291,0.000
0.682,0.227,0.000
0.682,0.291,0.000
0.679,0.227,0.000
0.682,0.162,0.000
0.684,0.000,0.000
0.693,0.098,0.000
0.693,0.098,0.000
0.704,0.193,0.000
0.693,0.098,0.000
0.693,0.129,0.000
0.693,0.162,0.000
0.714,0.129,0.000
0.714,0.162,0.000
0.734,0.162,0.000
0.751,0.291,0.000
0.765,0.291,0.000
0.753,0.356,0.000
0.753,0.356,0.000
0.744,0.356,0.000
0.734,0.291,0.000
0.714,0.258,0.000
0.704,0.322,0.000
0.704,0.291,0.000
0.693,0.227,0.000
0.693,0.193,0.000
0.682,0.193,0.000
0.679,0.227,0.000
0.682,0.193,0.000
0.682,0.098,0.000
0.682,0.098,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.714,0.000,0.000
0.744,0.000,0.000
0.744,0.291,0.000
0.744,0.322,0.000
0.753,0.322,0.000
0.765,0.420,0.000
0.753,0.420,0.000
0.753,0.387,0.000
0.744,0.387,0.000
0.734,0.485,0.000
0.714,0.420,0.000
0.693,0.420,0.000
0.693,0.322,0.000
0.682,0.291,0.000
0.682,0.193,0.000
0.682,0.098,0.000
0.682,0.098,0.000
0.673,0.000,0.000
0.674,0.129,0.000
0.674,0.162,0.000
0.673,0.129,0.000
0.673,0.162,0.000
0.674,0.162,0.000
0.679,0.098,0.000
0.693,0.129,0.000
0.704,0.193,0.000
0.714,0.291,0.000
0.734,0.291,0.000
0.744,0.258,0.000
0.734,0.356,0.000
0.734,0.356,0.000
0.734,0.387,0.000
0.725,0.356,0.000
0.714,0.322,0.000
0.704,0.356,0.000
0.693,0.258,0.000
0.693,0.193,0.000
0.693,0.098,0.000
0.675,0.098,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.682,0.098,0.000
0.682,0.000,0.000
0.673,0.098,0.000
0.660,0.000,0.000
0.659,0.000,0.000
0.673,0.000,0.000
0.693,0.129,0.000
0.690,0.098,0.000
0.718,0.129,0.000
0.734,0.258,0.000
0.734,0.258,0.000
0.744,0.322,0.000
0.744,0.356,0.000
0.744,0.356,0.000
0.744,0.356,0.000
0.734,0.356,0.000
0.725,0.291,0.000
0.714,0.291,0.000
0.702,0.258,0.000
0.693,0.129,0.000
0.704,0.098,0.000
0.693,0.000,0.000
0.704,0.000,0.000
0.704,0.129,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.714,0.129,0.000
0.714,0.129,0.000
0.744,0.162,0.000
0.753,0.227,0.000
0.785,0.291,0.000
0.765,0.129,0.000
0.774,0.291,0.000
0.805,0.258,0.000
0.766,0.451,0.000
0.765,0.227,0.000
0.796,0.000,0.000
0.753,0.227,0.000
0.734,0.258,0.000
0.725,0.258,0.000
0.725,0.258,0.000
0.725,0.129,0.000
0.714,0.129,0.000
0.714,0.098,0.000
0.714,0.000,0.000
0.725,0.000,0.000
0.725,0.000,0.000
0.714,0.000,0.000
0.714,0.000,0.000
0.725,0.000,0.000
0.744,0.098,0.000
0.785,0.129,0.000
0.826,0.000,0.000
0.805,0.291,0.000
0.817,0.291,0.000
0.805,0.322,0.000
0.826,0.322,0.000
0.805,0.356,0.000
0.796,0.356,0.000
0.796,0.322,0.000
0.785,0.291,0.000
0.765,0.291,0.000
0.744,0.258,0.000
0.744,0.193,0.000
0.744,0.129,0.000
0.744,0.129,0.000
0.734,0.000,0.000
0.734,0.000,0.000
0.744,0.129,0.000
0.734,0.000,0.000
0.734,0.000,0.000
0.734,0.000,0.000
0.734,0.000,0.000
0.734,0.129,0.000
0.744,0.000,0.000
0.774,0.098,0.000
0.785,0.193,0.000
0.796,0.227,0.000
0.817,0.258,0.000
0.836,0.322,0.000
0.836,0.387,0.000
0.836,0.356,0.000
0.826,0.322,0.000
0.826,0.322,0.000
0.805,0.322,0.000
0.785,0.322,0.000
0.765,0.258,0.000
0.765,0.098,0.000
0.765,0.129,0.000
0.774,0.098,0.000
0.765,0.000,0.000
0.765,0.098,0.000
0.753,0.162,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.774,0.000,0.000
0.817,0.098,0.000
0.865,0.129,0.000
0.836,0.291,0.000
0.865,0.227,0.000
0.856,0.322,0.000
0.856,0.322,0.000
0.877,0.387,0.000
0.856,0.387,0.000
0.836,0.387,0.000
0.817,0.485,0.000
0.785,0.322,0.000
0.765,0.193,0.000
0.785,0.227,0.000
0.774,0.193,0.000
0.753,0.098,0.000
0.753,0.098,0.000
0.753,0.098,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.734,0.098,0.000
0.725,0.000,0.000
0.725,0.000,0.000
0.753,0.000,0.000
0.796,0.098,0.000
0.826,0.098,0.000
0.845,0.258,0.000
0.836,0.322,0.000
0.845,0.322,0.000
0.836,0.356,0.000
0.826,0.387,0.000
0.836,0.515,0.000
0.817,0.420,0.000
0.796,0.356,0.000
0.796,0.420,0.000
0.796,0.451,0.000
0.774,0.485,0.000
0.765,0.485,0.000
0.753,0.356,0.000
0.744,0.258,0.000
0.734,0.193,0.000
0.744,0.129,0.000
0.734,0.129,0.000
0.734,0.098,0.000
0.734,0.000,0.000
0.734,0.129,0.000
0.734,0.129,0.000
0.753,0.193,0.000
0.785,0.162,0.000
0.796,0.098,0.000
0.826,0.098,0.000
0.805,0.356,0.000
0.805,0.322,0.000
0.796,0.356,0.000
0.805,0.387,0.000
0.785,0.387,0.000
0.785,0.322,0.000
0.765,0.291,0.000
0.753,0.291,0.000
0.734,0.193,0.000
0.734,0.322,0.000
0.734,0.193,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.725,0.129,0.000
0.714,0.000,0.000
0.704,0.129,0.000
0.704,0.000,0.000
0.693,0.129,0.000
0.698,0.098,0.000
0.714,0.129,0.000
0.725,0.129,0.000
0.734,0.129,0.000
0.734,0.227,0.000
0.756,0.098,0.000
0.774,0.000,0.000
0.805,0.451,0.000
0.785,0.322,0.000
0.765,0.291,0.000
0.765,0.356,0.000
0.753,0.356,0.000
0.744,0.356,0.000
0.734,0.291,0.000
0.727,0.227,0.000
0.722,0.193,0.000
0.714,0.193,0.000
0.713,0.193,0.000
0.725,0.129,0.000
0.725,0.000,0.000
0.725,0.000,0.000
0.714,0.193,0.000
0.714,0.193,0.000
0.714,0.162,0.000
0.714,0.162,0.000
0.725,0.227,0.000
0.725,0.291,0.000
0.734,0.193,0.000
0.744,0.193,0.000
0.765,0.129,0.000
0.774,0.356,0.000
0.774,0.356,0.000
0.774,0.387,0.000
0.753,0.451,0.000
0.753,0.387,0.000
0.744,0.387,0.000
0.714,0.322,0.000
0.714,0.291,0.000
0.704,0.291,0.000
0.704,0.227,0.000
0.693,0.193,0.000
0.707,0.098,0.000
0.704,0.000,0.000
0.704,0.129,0.000
0.704,0.000,0.000
0.714,0.000,0.000
0.704,0.162,0.000
0.714,0.098,0.000
0.714,0.129,0.000
0.714,0.000,0.000
0.713,0.098,0.000
0.714,0.227,0.000
0.714,0.227,0.000
0.744,0.258,0.000
0.744,0.387,0.000
0.744,0.387,0.000
0.753,0.356,0.000
0.744,0.420,0.000
0.734,0.356,0.000
0.725,0.322,0.000
0.714,0.322,0.000
0.704,0.291,0.000
0.693,0.227,0.000
0.693,0.258,0.000
0.682,0.193,0.000
0.682,0.162,0.000
0.693,0.162,0.000
0.682,0.129,0.000
0.677,0.000,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.693,0.193,0.000
0.704,0.162,0.000
0.713,0.193,0.000
0.725,0.129,0.000
0.753,0.129,0.000
0.753,0.387,0.000
0.744,0.322,0.000
0.753,0.387,0.000
0.744,0.387,0.000
0.734,0.356,0.000
0.725,0.258,0.000
0.714,0.258,0.000
0.704,0.162,0.000
0.693,0.129,0.000
0.693,0.162,0.000
0.682,0.129,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.682,0.129,0.000
0.693,0.162,0.000
0.693,0.227,0.000
0.693,0.162,0.000
0.704,0.291,0.000
0.714,0.193,0.000
0.725,0.000,0.000
0.714,0.227,0.000
0.734,0.356,0.000
0.744,0.387,0.000
0.753,0.356,0.000
0.765,0.420,0.000
0.753,0.322,0.000
0.744,0.356,0.000
0.734,0.322,0.000
0.714,0.258,0.000
0.714,0.291,0.000
0.704,0.193,0.000
0.704,0.098,0.000
0.704,0.098,0.000
0.704,0.129,0.000
0.693,0.098,0.000
0.682,0.129,0.000
0.662,0.129,0.000
0.662,0.098,0.000
0.660,0.129,0.000
0.662,0.129,0.000
0.662,0.162,0.000
0.682,0.162,0.000
0.704,0.129,0.000
0.744,0.162,0.000
0.751,0.129,0.000
0.753,0.227,0.000
0.765,0.322,0.000
0.765,0.356,0.000
0.753,0.420,0.000
0.765,0.322,0.000
0.753,0.387,0.000
0.744,0.420,0.000
0.714,0.387,0.000
0.704,0.387,0.000
0.704,0.322,0.000
0.704,0.193,0.000
0.693,0.000,0.000
0.693,0.098,0.000
0.693,0.000,0.000
0.682,0.000,0.000
0.662,0.000,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.673,0.000,0.000
0.704,0.098,0.000
0.725,0.000,0.000
0.753,0.193,0.000
0.774,0.162,0.000
0.785,0.162,0.000
0.796,0.322,0.000
0.785,0.322,0.000
0.785,0.356,0.000
0.785,0.322,0.000
0.765,0.387,0.000
0.765,0.356,0.000
0.753,0.258,0.000
0.734,0.227,0.000
0.725,0.322,0.000
0.725,0.227,0.000
0.725,0.162,0.000
0.714,0.129,0.000
0.725,0.000,0.000
0.725,0.129,0.000
0.714,0.098,0.000
0.714,0.129,0.000
0.714,0.000,0.000
0.714,0.098,0.000
0.714,0.129,0.000
0.734,0.000,0.000
0.774,0.000,0.000
0.805,0.193,0.000
0.805,0.193,0.000
0.817,0.291,0.000
0.826,0.356,0.000
0.836,0.387,0.000
0.836,0.356,0.000
0.817,0.420,0.000
0.805,0.420,0.000
0.796,0.258,0.000
0.765,0.291,0.000
0.753,0.291,0.000
0.744,0.162,0.000
0.753,0.129,0.000
0.753,0.098,0.000
0.744,0.000,0.000
0.744,0.129,0.000
0.744,0.000,0.000
0.734,0.000,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.734,0.129,0.000
0.734,0.000,0.000
0.765,0.098,0.000
0.817,0.000,0.000
0.836,0.227,0.000
0.817,0.291,0.000
0.845,0.322,0.000
0.856,0.356,0.000
0.865,0.451,0.000
0.856,0.420,0.000
0.845,0.485,0.000
0.826,0.420,0.000
0.817,0.356,0.000
0.796,0.356,0.000
0.796,0.193,0.000
0.785,0.000,0.000
0.774,0.193,0.000
0.774,0.098,0.000
0.785,0.098,0.000
0.785,0.162,0.000
0.774,0.000,0.000
0.774,0.000,0.000
0.765,0.098,0.000
0.765,0.000,0.000
0.774,0.000,0.000
0.805,0.000,0.000
0.845,0.098,0.000
0.845,0.162,0.000
0.856,0.193,0.000
0.856,0.322,0.000
0.877,0.322,0.000
0.897,0.420,0.000
0.897,0.356,0.000
0.856,0.451,0.000
0.836,0.322,0.000
0.856,0.129,0.000
0.908,0.098,0.000
0.856,0.258,0.000
0.826,0.322,0.000
0.796,0.129,0.000
0.796,0.227,0.000
0.796,0.227,0.000
0.805,0.000,0.000
0.796,0.098,0.000
0.785,0.000,0.000
0.785,0.129,0.000
0.785,0.227,0.000
0.765,0.129,0.000
0.774,0.098,0.000
0.785,0.162,0.000
0.805,0.129,0.000
0.845,0.000,0.000
0.888,0.162,0.000
0.908,0.162,0.000
0.897,0.258,0.000
0.877,0.291,0.000
0.865,0.291,0.000
0.888,0.322,0.000
0.877,0.322,0.000
0.845,0.322,0.000
0.826,0.291,0.000
0.805,0.322,0.000
0.805,0.322,0.000
0.805,0.258,0.000
0.796,0.162,0.000
0.796,0.162,0.000
0.796,0.098,0.000
0.796,0.000,0.000
0.774,0.162,0.000
0.774,0.000,0.000
0.765,0.098,0.000
0.765,0.000,0.000
0.765,0.000,0.000
0.774,0.098,0.000
0.817,0.000,0.000
0.845,0.000,0.000
0.865,0.129,0.000
0.845,0.291,0.000
0.865,0.291,0.000
0.856,0.322,0.000
0.856,0.387,0.000
0.877,0.356,0.000
0.836,0.258,0.000
0.826,0.258,0.000
0.805,0.322,0.000
0.796,0.193,0.000
0.785,0.162,0.000
0.805,0.000,0.000
0.796,0.098,0.000
0.805,0.098,0.000
0.774,0.162,0.000
0.774,0.000,0.000
0.774,0.162,0.000
0.765,0.000,0.000
0.774,0.000,0.000
0.774,0.000,0.000
0.785,0.098,0.000
0.805,0.000,0.000
0.796,0.162,0.000
0.817,0.098,0.000
0.805,0.129,0.000
0.817,0.162,0.000
0.836,0.193,0.000
0.865,0.227,0.000
0.865,0.291,0.000
0.856,0.322,0.000
0.845,0.291,0.000
0.826,0.356,0.000
0.805,0.322,0.000
0.785,0.227,0.000
0.785,0.227,0.000
0.774,0.322,0.000
0.774,0.291,0.000
0.774,0.162,0.000
0.765,0.098,0.000
0.765,0.000,0.000
0.753,0.000,0.000
0.753,0.000,0.000
0.753,0.000,0.000
0.744,0.129,0.000
0.744,0.129,0.000
0.744,0.098,0.000
0.765,0.000,0.000
0.785,0.000,0.000
0.805,0.193,0.000
0.826,0.129,0.000
0.836,0.291,0.000
0.826,0.322,0.000
0.805,0.420,0.000
0.805,0.420,0.000
0.805,0.451,0.000
0.785,0.515,0.000
0.774,0.515,0.000
0.753,0.387,0.000
0.744,0.291,0.000
0.744,0.227,0.000
0.744,0.162,0.000
0.734,0.193,0.000
0.734,0.129,0.000
0.725,0.098,0.000
0.727,0.129,0.000
0.725,0.129,0.000
0.714,0.098,0.000
0.714,0.000,0.000
0.713,0.000,0.000
0.727,0.000,0.000
0.737,0.000,0.000
0.746,0.000,0.000
0.756,0.098,0.000
0.785,0.193,0.000
0.796,0.162,0.000
0.817,0.227,0.000
0.817,0.387,0.000
0.796,0.387,0.000
0.785,0.291,0.000
0.785,0.356,0.000
0.765,0.322,0.000
0.744,0.322,0.000
0.744,0.193,0.000
0.744,0.162,0.000
0.744,0.000,0.000
0.751,0.000,0.000
0.744,0.000,0.000
0.753,0.129,0.000
0.744,0.291,0.333
0.734,0.098,0.333
0.728,0.162,0.333
0.727,0.193,0.333
0.728,0.162,0.333
0.718,0.162,0.333
0.714,0.162,0.333
0.714,0.162,0.333
0.729,0.193,0.333
0.765,0.000,0.000
0.765,0.322,0.000
0.765,0.387,0.000
0.774,0.515,0.000
0.771,0.515,0.000
0.751,0.485,0.000
0.744,0.356,0.000
0.734,0.356,0.000
0.725,0.387,0.000
0.725,0.387,0.000
0.725,0.258,0.000
0.725,0.356,0.000
0.693,0.420,0.333
0.704,0.291,0.000
0.707,0.291,0.000
0.704,0.227,0.000
0.705,0.162,0.000
0.693,0.000,0.000
0.693,0.000,0.000
0.693,0.129,0.000
0.693,0.000,0.000
0.704,0.098,0.000
0.725,0.129,0.000
0.734,0.129,0.000
0.734,0.193,0.000
0.744,0.258,0.000
0.753,0.258,0.000
0.753,0.291,0.000
0.753,0.356,0.000
0.734,0.356,0.000
0.744,0.291,0.000
0.734,0.387,0.000
0.725,0.258,0.000
0.725,0.291,0.000
0.725,0.162,0.000
0.734,0.098,0.000
0.734,0.000,0.000
0.734,0.000,0.000
0.725,0.129,0.000
0.714,0.000,0.000
0.693,0.098,0.000
0.693,0.098,0.000
0.673,0.129,0.000
0.673,0.129,0.000
0.673,0.098,0.000
0.693,0.162,0.000
0.725,0.000,0.000
0.753,0.000,0.000
0.765,0.227,0.000
0.774,0.322,0.000
0.785,0.322,0.000
0.774,0.356,0.000
0.774,0.420,0.000
0.765,0.420,0.000
0.744,0.387,0.000
0.744,0.291,0.000
0.725,0.227,0.000
0.725,0.193,0.000
0.725,0.162,0.000
0.725,0.162,0.000
0.725,0.129,0.000
0.725,0.129,0.000
0.714,0.098,0.000
0.704,0.098,0.000
0.682,0.000,0.000
0.673,0.000,0.000
0.682,0.098,0.000
0.662,0.000,0.000
0.673,0.098,0.000
0.704,0.129,0.000
0.744,0.000,0.000
0.765,0.000,0.000
0.805,0.098,0.000
0.796,0.227,0.000
0.796,0.291,0.000
0.785,0.322,0.000
0.796,0.356,0.000
0.785,0.387,0.000
0.785,0.420,0.000
0.765,0.420,0.000
0.744,0.322,0.000
0.734,0.227,0.000
0.734,0.227,0.000
0.725,0.162,0.000
0.734,0.162,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.725,0.000,0.000
0.714,0.098,0.000
0.714,0.000,0.000
0.714,0.000,0.000
0.714,0.000,0.000
0.714,0.000,0.000
0.730,0.098,0.000
0.767,0.129,0.000
0.803,0.129,0.000
0.805,0.193,0.000
0.826,0.227,0.000
0.836,0.258,0.000
0.817,0.322,0.000
0.817,0.322,0.000
0.805,0.322,0.000
0.805,0.291,0.000
0.796,0.258,0.000
0.785,0.193,0.000
0.765,0.227,0.000
0.765,0.162,0.000
0.753,0.162,0.000
0.753,0.129,0.000
0.753,0.000,0.000
0.753,0.098,0.000
0.744,0.000,0.000
0.734,0.000,0.000
0.744,0.000,0.000
0.753,0.000,0.000
0.744,0.098,0.000
0.744,0.000,0.000
0.785,0.098,0.000
0.845,0.000,0.000
0.856,0.162,0.000
0.836,0.291,0.000
0.836,0.356,0.000
0.865,0.322,0.000
0.888,0.356,0.000
0.897,0.420,0.000
0.877,0.420,0.000
0.856,0.451,0.000
0.826,0.387,0.000
0.817,0.451,0.000
0.805,0.291,0.000
0.805,0.322,0.000
0.805,0.227,0.000
0.817,0.162,0.000
0.785,0.162,0.000
0.765,0.162,0.000
0.796,0.098,0.000
0.765,0.000,0.000
0.765,0.000,0.000
0.765,0.000,0.000
0.774,0.000,0.000
0.774,0.098,0.000
0.796,0.129,0.000
0.826,0.322,0.000
0.826,0.356,0.000
0.836,0.356,0.000
0.826,0.322,0.000
0.836,0.322,0.000
0.796,0.322,0.000
0.785,0.227,0.000
0.774,0.356,0.000
0.774,0.322,0.000
0.744,0.291,0.000
0.732,0.193,0.000
0.734,0.193,0.000
0.734,0.193,0.000
0.744,0.193,0.000
0.753,0.162,0.000
0.753,0.098,0.000
0.744,0.000,0.000
0.734,0.000,0.000
0.725,0.129,0.000
0.725,0.098,0.000
0.725,0.162,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.734,0.000,0.000
0.753,0.000,0.000
0.761,0.000,0.000
0.771,0.258,0.000
0.774,0.258,0.000
0.774,0.258,0.000
0.774,0.356,0.000
0.774,0.356,0.000
0.765,0.420,0.000
0.744,0.356,0.000
0.734,0.356,0.000
0.725,0.291,0.000
0.714,0.227,0.000
0.714,0.227,0.000
0.725,0.129,0.000
0.727,0.162,0.000
0.725,0.162,0.000
0.725,0.162,0.000
0.722,0.129,0.000
0.714,0.129,0.000
0.713,0.162,0.000
0.714,0.000,0.000
0.713,0.098,0.000
0.707,0.129,0.000
0.718,0.000,0.000
0.744,0.000,0.000
0.785,0.000,0.000
0.774,0.193,0.000
0.774,0.162,0.000
0.796,0.227,0.000
0.785,0.387,0.000
0.785,0.420,0.000
0.774,0.420,0.000
0.774,0.420,0.000
0.753,0.387,0.000
0.744,0.291,0.000
0.734,0.227,0.000
0.734,0.193,0.000
0.734,0.162,0.000
0.734,0.129,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.734,0.000,0.000
0.725,0.000,0.000
0.714,0.000,0.000
0.704,0.000,0.000
0.704,0.000,0.000
0.714,0.000,0.000
0.734,0.000,0.000
0.765,0.098,0.000
0.805,0.000,0.000
0.826,0.193,0.000
0.817,0.227,0.000
0.817,0.356,0.000
0.805,0.451,0.000
0.803,0.356,0.000
0.822,0.322,0.000
0.767,0.420,0.000
0.765,0.356,0.000
0.753,0.193,0.000
0.753,0.193,0.000
0.734,0.162,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.098,0.000
0.744,0.129,0.000
0.734,0.129,0.000
0.727,0.193,0.000
0.728,0.162,0.000
0.727,0.098,0.000
0.727,0.000,0.000
0.718,0.098,0.000
0.744,0.098,0.000
0.765,0.000,0.000
0.796,0.000,0.000
0.845,0.000,0.000
0.826,0.258,0.000
0.817,0.258,0.000
0.817,0.291,0.000
0.805,0.356,0.000
0.805,0.420,0.000
0.785,0.322,0.000
0.774,0.387,0.000
0.744,0.387,0.000
0.746,0.322,0.000
0.737,0.227,0.000
0.744,0.129,0.000
0.744,0.000,0.000
0.744,0.000,0.000
0.744,0.098,0.000
0.734,0.000,0.000
0.734,0.129,0.000
0.725,0.129,0.000
0.714,0.098,0.000
0.725,0.098,0.000
0.727,0.000,0.000
0.723,0.098,0.000
0.756,0.000,0.000
0.805,0.000,0.000
